#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0051173	Positive regulation of nitrogen compound metabolic process	49	3119	0.79	1.13e-31	10090.ENSMUSP00000000080,10090.ENSMUSP00000000450,10090.ENSMUSP00000003135,10090.ENSMUSP00000005279,10090.ENSMUSP00000005841,10090.ENSMUSP00000008542,10090.ENSMUSP00000009740,10090.ENSMUSP00000012540,10090.ENSMUSP00000015003,10090.ENSMUSP00000015197,10090.ENSMUSP00000020158,10090.ENSMUSP00000023673,10090.ENSMUSP00000025867,10090.ENSMUSP00000027941,10090.ENSMUSP00000030391,10090.ENSMUSP00000034707,10090.ENSMUSP00000034973,10090.ENSMUSP00000035020,10090.ENSMUSP00000041118,10090.ENSMUSP00000041774,10090.ENSMUSP00000048838,10090.ENSMUSP00000053178,10090.ENSMUSP00000062576,10090.ENSMUSP00000064366,10090.ENSMUSP00000066256,10090.ENSMUSP00000066789,10090.ENSMUSP00000068974,10090.ENSMUSP00000069616,10090.ENSMUSP00000069850,10090.ENSMUSP00000072617,10090.ENSMUSP00000074656,10090.ENSMUSP00000088717,10090.ENSMUSP00000092901,10090.ENSMUSP00000096129,10090.ENSMUSP00000096755,10090.ENSMUSP00000099407,10090.ENSMUSP00000099434,10090.ENSMUSP00000100041,10090.ENSMUSP00000100979,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245,10090.ENSMUSP00000103905,10090.ENSMUSP00000104732,10090.ENSMUSP00000107677,10090.ENSMUSP00000109202,10090.ENSMUSP00000110965,10090.ENSMUSP00000124317,10090.ENSMUSP00000124863,10090.ENSMUSP00000130115	Klf6,Pparg,Elf3,Klf5,Ctcf,Elk3,Taf7l,Nanog,E2f4,Gata2,Myb,Runx1,Rela,Atf3,Tfap2c,Smarca4,Smad3,Eomes,Foxa1,Gata6,Rarg,Tcf21,Nucks1,Klf1,Ercc6,Ep300,Ncor1,Egr1,Cebpb,Hsf1,Clock,Sry,Jund,Cebpa,Sox2,Kat2a,E2f1,Gata3,Tcf3,Jun,Klf4,Mecom,Maf,Zfp281,Runx2,Trp63,Tbp,Zmiz1,Smad2
GO:0010468	Regulation of gene expression	52	4041	0.7	4.08e-31	10090.ENSMUSP00000000080,10090.ENSMUSP00000000450,10090.ENSMUSP00000003135,10090.ENSMUSP00000005279,10090.ENSMUSP00000005841,10090.ENSMUSP00000008542,10090.ENSMUSP00000009740,10090.ENSMUSP00000012540,10090.ENSMUSP00000015003,10090.ENSMUSP00000015197,10090.ENSMUSP00000020158,10090.ENSMUSP00000023673,10090.ENSMUSP00000025867,10090.ENSMUSP00000027941,10090.ENSMUSP00000030391,10090.ENSMUSP00000034707,10090.ENSMUSP00000034973,10090.ENSMUSP00000035020,10090.ENSMUSP00000038229,10090.ENSMUSP00000041118,10090.ENSMUSP00000041774,10090.ENSMUSP00000048838,10090.ENSMUSP00000053178,10090.ENSMUSP00000061539,10090.ENSMUSP00000062576,10090.ENSMUSP00000064366,10090.ENSMUSP00000066256,10090.ENSMUSP00000066789,10090.ENSMUSP00000068974,10090.ENSMUSP00000069616,10090.ENSMUSP00000069850,10090.ENSMUSP00000072617,10090.ENSMUSP00000074656,10090.ENSMUSP00000088717,10090.ENSMUSP00000092901,10090.ENSMUSP00000096129,10090.ENSMUSP00000096755,10090.ENSMUSP00000099407,10090.ENSMUSP00000099434,10090.ENSMUSP00000100041,10090.ENSMUSP00000100979,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245,10090.ENSMUSP00000103905,10090.ENSMUSP00000104732,10090.ENSMUSP00000107677,10090.ENSMUSP00000109202,10090.ENSMUSP00000110965,10090.ENSMUSP00000115237,10090.ENSMUSP00000124317,10090.ENSMUSP00000124863,10090.ENSMUSP00000130115	Klf6,Pparg,Elf3,Klf5,Ctcf,Elk3,Taf7l,Nanog,E2f4,Gata2,Myb,Runx1,Rela,Atf3,Tfap2c,Smarca4,Smad3,Eomes,Kdm2b,Foxa1,Gata6,Rarg,Tcf21,Kdm6a,Nucks1,Klf1,Ercc6,Ep300,Ncor1,Egr1,Cebpb,Hsf1,Clock,Sry,Jund,Cebpa,Sox2,Kat2a,E2f1,Gata3,Tcf3,Jun,Klf4,Mecom,Maf,Zfp281,Runx2,Trp63,Sox3,Tbp,Zmiz1,Smad2
GO:0010604	Positive regulation of macromolecule metabolic process	50	3467	0.75	4.09e-31	10090.ENSMUSP00000000080,10090.ENSMUSP00000000450,10090.ENSMUSP00000003135,10090.ENSMUSP00000005279,10090.ENSMUSP00000005841,10090.ENSMUSP00000008542,10090.ENSMUSP00000009740,10090.ENSMUSP00000012540,10090.ENSMUSP00000015003,10090.ENSMUSP00000015197,10090.ENSMUSP00000020158,10090.ENSMUSP00000023673,10090.ENSMUSP00000025867,10090.ENSMUSP00000027941,10090.ENSMUSP00000030391,10090.ENSMUSP00000034707,10090.ENSMUSP00000034973,10090.ENSMUSP00000035020,10090.ENSMUSP00000041118,10090.ENSMUSP00000041774,10090.ENSMUSP00000048838,10090.ENSMUSP00000053178,10090.ENSMUSP00000061539,10090.ENSMUSP00000062576,10090.ENSMUSP00000064366,10090.ENSMUSP00000066256,10090.ENSMUSP00000066789,10090.ENSMUSP00000068974,10090.ENSMUSP00000069616,10090.ENSMUSP00000069850,10090.ENSMUSP00000072617,10090.ENSMUSP00000074656,10090.ENSMUSP00000088717,10090.ENSMUSP00000092901,10090.ENSMUSP00000096129,10090.ENSMUSP00000096755,10090.ENSMUSP00000099407,10090.ENSMUSP00000099434,10090.ENSMUSP00000100041,10090.ENSMUSP00000100979,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245,10090.ENSMUSP00000103905,10090.ENSMUSP00000104732,10090.ENSMUSP00000107677,10090.ENSMUSP00000109202,10090.ENSMUSP00000110965,10090.ENSMUSP00000124317,10090.ENSMUSP00000124863,10090.ENSMUSP00000130115	Klf6,Pparg,Elf3,Klf5,Ctcf,Elk3,Taf7l,Nanog,E2f4,Gata2,Myb,Runx1,Rela,Atf3,Tfap2c,Smarca4,Smad3,Eomes,Foxa1,Gata6,Rarg,Tcf21,Kdm6a,Nucks1,Klf1,Ercc6,Ep300,Ncor1,Egr1,Cebpb,Hsf1,Clock,Sry,Jund,Cebpa,Sox2,Kat2a,E2f1,Gata3,Tcf3,Jun,Klf4,Mecom,Maf,Zfp281,Runx2,Trp63,Tbp,Zmiz1,Smad2
GO:0031325	Positive regulation of cellular metabolic process	49	3320	0.76	1.93e-30	10090.ENSMUSP00000000080,10090.ENSMUSP00000000450,10090.ENSMUSP00000003135,10090.ENSMUSP00000005279,10090.ENSMUSP00000005841,10090.ENSMUSP00000008542,10090.ENSMUSP00000009740,10090.ENSMUSP00000012540,10090.ENSMUSP00000015003,10090.ENSMUSP00000015197,10090.ENSMUSP00000020158,10090.ENSMUSP00000023673,10090.ENSMUSP00000025867,10090.ENSMUSP00000027941,10090.ENSMUSP00000030391,10090.ENSMUSP00000034707,10090.ENSMUSP00000034973,10090.ENSMUSP00000035020,10090.ENSMUSP00000041118,10090.ENSMUSP00000041774,10090.ENSMUSP00000048838,10090.ENSMUSP00000053178,10090.ENSMUSP00000062576,10090.ENSMUSP00000064366,10090.ENSMUSP00000066256,10090.ENSMUSP00000066789,10090.ENSMUSP00000068974,10090.ENSMUSP00000069616,10090.ENSMUSP00000069850,10090.ENSMUSP00000072617,10090.ENSMUSP00000074656,10090.ENSMUSP00000088717,10090.ENSMUSP00000092901,10090.ENSMUSP00000096129,10090.ENSMUSP00000096755,10090.ENSMUSP00000099407,10090.ENSMUSP00000099434,10090.ENSMUSP00000100041,10090.ENSMUSP00000100979,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245,10090.ENSMUSP00000103905,10090.ENSMUSP00000104732,10090.ENSMUSP00000107677,10090.ENSMUSP00000109202,10090.ENSMUSP00000110965,10090.ENSMUSP00000124317,10090.ENSMUSP00000124863,10090.ENSMUSP00000130115	Klf6,Pparg,Elf3,Klf5,Ctcf,Elk3,Taf7l,Nanog,E2f4,Gata2,Myb,Runx1,Rela,Atf3,Tfap2c,Smarca4,Smad3,Eomes,Foxa1,Gata6,Rarg,Tcf21,Nucks1,Klf1,Ercc6,Ep300,Ncor1,Egr1,Cebpb,Hsf1,Clock,Sry,Jund,Cebpa,Sox2,Kat2a,E2f1,Gata3,Tcf3,Jun,Klf4,Mecom,Maf,Zfp281,Runx2,Trp63,Tbp,Zmiz1,Smad2
GO:0010605	Negative regulation of macromolecule metabolic process	44	2646	0.82	1.71e-27	10090.ENSMUSP00000000450,10090.ENSMUSP00000003135,10090.ENSMUSP00000005279,10090.ENSMUSP00000005841,10090.ENSMUSP00000008542,10090.ENSMUSP00000012540,10090.ENSMUSP00000015003,10090.ENSMUSP00000015197,10090.ENSMUSP00000020158,10090.ENSMUSP00000023673,10090.ENSMUSP00000025867,10090.ENSMUSP00000027941,10090.ENSMUSP00000030391,10090.ENSMUSP00000034707,10090.ENSMUSP00000034973,10090.ENSMUSP00000035020,10090.ENSMUSP00000038229,10090.ENSMUSP00000041118,10090.ENSMUSP00000041774,10090.ENSMUSP00000048838,10090.ENSMUSP00000053178,10090.ENSMUSP00000066256,10090.ENSMUSP00000066789,10090.ENSMUSP00000068974,10090.ENSMUSP00000069616,10090.ENSMUSP00000069850,10090.ENSMUSP00000072617,10090.ENSMUSP00000074656,10090.ENSMUSP00000088717,10090.ENSMUSP00000092901,10090.ENSMUSP00000096129,10090.ENSMUSP00000096755,10090.ENSMUSP00000099434,10090.ENSMUSP00000100041,10090.ENSMUSP00000100979,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245,10090.ENSMUSP00000103905,10090.ENSMUSP00000104732,10090.ENSMUSP00000107677,10090.ENSMUSP00000109202,10090.ENSMUSP00000110965,10090.ENSMUSP00000115237,10090.ENSMUSP00000130115	Pparg,Elf3,Klf5,Ctcf,Elk3,Nanog,E2f4,Gata2,Myb,Runx1,Rela,Atf3,Tfap2c,Smarca4,Smad3,Eomes,Kdm2b,Foxa1,Gata6,Rarg,Tcf21,Ercc6,Ep300,Ncor1,Egr1,Cebpb,Hsf1,Clock,Sry,Jund,Cebpa,Sox2,E2f1,Gata3,Tcf3,Jun,Klf4,Mecom,Maf,Zfp281,Runx2,Trp63,Sox3,Smad2
GO:0048522	Positive regulation of cellular process	50	5407	0.56	6.08e-22	10090.ENSMUSP00000000080,10090.ENSMUSP00000000450,10090.ENSMUSP00000003135,10090.ENSMUSP00000005279,10090.ENSMUSP00000005841,10090.ENSMUSP00000008542,10090.ENSMUSP00000009740,10090.ENSMUSP00000012540,10090.ENSMUSP00000015003,10090.ENSMUSP00000015197,10090.ENSMUSP00000020158,10090.ENSMUSP00000023673,10090.ENSMUSP00000025867,10090.ENSMUSP00000027941,10090.ENSMUSP00000030391,10090.ENSMUSP00000034707,10090.ENSMUSP00000034973,10090.ENSMUSP00000035020,10090.ENSMUSP00000038229,10090.ENSMUSP00000041118,10090.ENSMUSP00000041774,10090.ENSMUSP00000048838,10090.ENSMUSP00000053178,10090.ENSMUSP00000062576,10090.ENSMUSP00000064366,10090.ENSMUSP00000066256,10090.ENSMUSP00000066789,10090.ENSMUSP00000068974,10090.ENSMUSP00000069616,10090.ENSMUSP00000069850,10090.ENSMUSP00000072617,10090.ENSMUSP00000074656,10090.ENSMUSP00000088717,10090.ENSMUSP00000092901,10090.ENSMUSP00000096129,10090.ENSMUSP00000096755,10090.ENSMUSP00000099407,10090.ENSMUSP00000099434,10090.ENSMUSP00000100041,10090.ENSMUSP00000100979,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245,10090.ENSMUSP00000103905,10090.ENSMUSP00000104732,10090.ENSMUSP00000107677,10090.ENSMUSP00000109202,10090.ENSMUSP00000110965,10090.ENSMUSP00000124317,10090.ENSMUSP00000124863,10090.ENSMUSP00000130115	Klf6,Pparg,Elf3,Klf5,Ctcf,Elk3,Taf7l,Nanog,E2f4,Gata2,Myb,Runx1,Rela,Atf3,Tfap2c,Smarca4,Smad3,Eomes,Kdm2b,Foxa1,Gata6,Rarg,Tcf21,Nucks1,Klf1,Ercc6,Ep300,Ncor1,Egr1,Cebpb,Hsf1,Clock,Sry,Jund,Cebpa,Sox2,Kat2a,E2f1,Gata3,Tcf3,Jun,Klf4,Mecom,Maf,Zfp281,Runx2,Trp63,Tbp,Zmiz1,Smad2
GO:0030154	Cell differentiation	44	3674	0.67	1.24e-21	10090.ENSMUSP00000000450,10090.ENSMUSP00000003135,10090.ENSMUSP00000005279,10090.ENSMUSP00000008542,10090.ENSMUSP00000009740,10090.ENSMUSP00000012540,10090.ENSMUSP00000015003,10090.ENSMUSP00000015197,10090.ENSMUSP00000020158,10090.ENSMUSP00000023673,10090.ENSMUSP00000025867,10090.ENSMUSP00000027941,10090.ENSMUSP00000030391,10090.ENSMUSP00000034707,10090.ENSMUSP00000034973,10090.ENSMUSP00000035020,10090.ENSMUSP00000041118,10090.ENSMUSP00000041774,10090.ENSMUSP00000048838,10090.ENSMUSP00000053178,10090.ENSMUSP00000061539,10090.ENSMUSP00000064366,10090.ENSMUSP00000066256,10090.ENSMUSP00000066789,10090.ENSMUSP00000068974,10090.ENSMUSP00000069616,10090.ENSMUSP00000069850,10090.ENSMUSP00000088717,10090.ENSMUSP00000092901,10090.ENSMUSP00000096129,10090.ENSMUSP00000096755,10090.ENSMUSP00000099434,10090.ENSMUSP00000100041,10090.ENSMUSP00000100979,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245,10090.ENSMUSP00000103905,10090.ENSMUSP00000104732,10090.ENSMUSP00000107677,10090.ENSMUSP00000109202,10090.ENSMUSP00000110965,10090.ENSMUSP00000115237,10090.ENSMUSP00000124863,10090.ENSMUSP00000130115	Pparg,Elf3,Klf5,Elk3,Taf7l,Nanog,E2f4,Gata2,Myb,Runx1,Rela,Atf3,Tfap2c,Smarca4,Smad3,Eomes,Foxa1,Gata6,Rarg,Tcf21,Kdm6a,Klf1,Ercc6,Ep300,Ncor1,Egr1,Cebpb,Sry,Jund,Cebpa,Sox2,E2f1,Gata3,Tcf3,Jun,Klf4,Mecom,Maf,Zfp281,Runx2,Trp63,Sox3,Zmiz1,Smad2
GO:0048518	Positive regulation of biological process	51	5869	0.53	1.25e-21	10090.ENSMUSP00000000080,10090.ENSMUSP00000000450,10090.ENSMUSP00000003135,10090.ENSMUSP00000005279,10090.ENSMUSP00000005841,10090.ENSMUSP00000008542,10090.ENSMUSP00000009740,10090.ENSMUSP00000012540,10090.ENSMUSP00000015003,10090.ENSMUSP00000015197,10090.ENSMUSP00000020158,10090.ENSMUSP00000023673,10090.ENSMUSP00000025867,10090.ENSMUSP00000027941,10090.ENSMUSP00000030391,10090.ENSMUSP00000034707,10090.ENSMUSP00000034973,10090.ENSMUSP00000035020,10090.ENSMUSP00000038229,10090.ENSMUSP00000041118,10090.ENSMUSP00000041774,10090.ENSMUSP00000048838,10090.ENSMUSP00000053178,10090.ENSMUSP00000061539,10090.ENSMUSP00000062576,10090.ENSMUSP00000064366,10090.ENSMUSP00000066256,10090.ENSMUSP00000066789,10090.ENSMUSP00000068974,10090.ENSMUSP00000069616,10090.ENSMUSP00000069850,10090.ENSMUSP00000072617,10090.ENSMUSP00000074656,10090.ENSMUSP00000088717,10090.ENSMUSP00000092901,10090.ENSMUSP00000096129,10090.ENSMUSP00000096755,10090.ENSMUSP00000099407,10090.ENSMUSP00000099434,10090.ENSMUSP00000100041,10090.ENSMUSP00000100979,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245,10090.ENSMUSP00000103905,10090.ENSMUSP00000104732,10090.ENSMUSP00000107677,10090.ENSMUSP00000109202,10090.ENSMUSP00000110965,10090.ENSMUSP00000124317,10090.ENSMUSP00000124863,10090.ENSMUSP00000130115	Klf6,Pparg,Elf3,Klf5,Ctcf,Elk3,Taf7l,Nanog,E2f4,Gata2,Myb,Runx1,Rela,Atf3,Tfap2c,Smarca4,Smad3,Eomes,Kdm2b,Foxa1,Gata6,Rarg,Tcf21,Kdm6a,Nucks1,Klf1,Ercc6,Ep300,Ncor1,Egr1,Cebpb,Hsf1,Clock,Sry,Jund,Cebpa,Sox2,Kat2a,E2f1,Gata3,Tcf3,Jun,Klf4,Mecom,Maf,Zfp281,Runx2,Trp63,Tbp,Zmiz1,Smad2
GO:0048513	Animal organ development	42	3230	0.71	1.97e-21	10090.ENSMUSP00000000450,10090.ENSMUSP00000003135,10090.ENSMUSP00000005279,10090.ENSMUSP00000012540,10090.ENSMUSP00000015003,10090.ENSMUSP00000015197,10090.ENSMUSP00000020158,10090.ENSMUSP00000023673,10090.ENSMUSP00000025867,10090.ENSMUSP00000027941,10090.ENSMUSP00000030391,10090.ENSMUSP00000034707,10090.ENSMUSP00000034973,10090.ENSMUSP00000035020,10090.ENSMUSP00000038229,10090.ENSMUSP00000041118,10090.ENSMUSP00000041774,10090.ENSMUSP00000048838,10090.ENSMUSP00000053178,10090.ENSMUSP00000061539,10090.ENSMUSP00000064366,10090.ENSMUSP00000066789,10090.ENSMUSP00000068974,10090.ENSMUSP00000069616,10090.ENSMUSP00000069850,10090.ENSMUSP00000072617,10090.ENSMUSP00000088717,10090.ENSMUSP00000096129,10090.ENSMUSP00000096755,10090.ENSMUSP00000099407,10090.ENSMUSP00000099434,10090.ENSMUSP00000100041,10090.ENSMUSP00000100979,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245,10090.ENSMUSP00000103905,10090.ENSMUSP00000104732,10090.ENSMUSP00000109202,10090.ENSMUSP00000110965,10090.ENSMUSP00000115237,10090.ENSMUSP00000124863,10090.ENSMUSP00000130115	Pparg,Elf3,Klf5,Nanog,E2f4,Gata2,Myb,Runx1,Rela,Atf3,Tfap2c,Smarca4,Smad3,Eomes,Kdm2b,Foxa1,Gata6,Rarg,Tcf21,Kdm6a,Klf1,Ep300,Ncor1,Egr1,Cebpb,Hsf1,Sry,Cebpa,Sox2,Kat2a,E2f1,Gata3,Tcf3,Jun,Klf4,Mecom,Maf,Runx2,Trp63,Sox3,Zmiz1,Smad2
GO:0009790	Embryo development	30	1165	1.01	2.89e-21	10090.ENSMUSP00000003135,10090.ENSMUSP00000012540,10090.ENSMUSP00000015197,10090.ENSMUSP00000020158,10090.ENSMUSP00000023673,10090.ENSMUSP00000030391,10090.ENSMUSP00000034707,10090.ENSMUSP00000034973,10090.ENSMUSP00000035020,10090.ENSMUSP00000038229,10090.ENSMUSP00000041118,10090.ENSMUSP00000041774,10090.ENSMUSP00000048838,10090.ENSMUSP00000053178,10090.ENSMUSP00000061539,10090.ENSMUSP00000064366,10090.ENSMUSP00000066789,10090.ENSMUSP00000069850,10090.ENSMUSP00000072617,10090.ENSMUSP00000096129,10090.ENSMUSP00000096755,10090.ENSMUSP00000099407,10090.ENSMUSP00000100041,10090.ENSMUSP00000100979,10090.ENSMUSP00000103905,10090.ENSMUSP00000107677,10090.ENSMUSP00000109202,10090.ENSMUSP00000110965,10090.ENSMUSP00000124863,10090.ENSMUSP00000130115	Elf3,Nanog,Gata2,Myb,Runx1,Tfap2c,Smarca4,Smad3,Eomes,Kdm2b,Foxa1,Gata6,Rarg,Tcf21,Kdm6a,Klf1,Ep300,Cebpb,Hsf1,Cebpa,Sox2,Kat2a,Gata3,Tcf3,Mecom,Zfp281,Runx2,Trp63,Zmiz1,Smad2
GO:0009888	Tissue development	33	1720	0.88	4.54e-20	10090.ENSMUSP00000000450,10090.ENSMUSP00000003135,10090.ENSMUSP00000005279,10090.ENSMUSP00000012540,10090.ENSMUSP00000015003,10090.ENSMUSP00000023673,10090.ENSMUSP00000025867,10090.ENSMUSP00000027941,10090.ENSMUSP00000030391,10090.ENSMUSP00000034707,10090.ENSMUSP00000034973,10090.ENSMUSP00000035020,10090.ENSMUSP00000038229,10090.ENSMUSP00000041118,10090.ENSMUSP00000041774,10090.ENSMUSP00000048838,10090.ENSMUSP00000053178,10090.ENSMUSP00000061539,10090.ENSMUSP00000066789,10090.ENSMUSP00000069616,10090.ENSMUSP00000069850,10090.ENSMUSP00000096755,10090.ENSMUSP00000099407,10090.ENSMUSP00000100041,10090.ENSMUSP00000100979,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245,10090.ENSMUSP00000103905,10090.ENSMUSP00000104732,10090.ENSMUSP00000109202,10090.ENSMUSP00000110965,10090.ENSMUSP00000115237,10090.ENSMUSP00000130115	Pparg,Elf3,Klf5,Nanog,E2f4,Runx1,Rela,Atf3,Tfap2c,Smarca4,Smad3,Eomes,Kdm2b,Foxa1,Gata6,Rarg,Tcf21,Kdm6a,Ep300,Egr1,Cebpb,Sox2,Kat2a,Gata3,Tcf3,Jun,Klf4,Mecom,Maf,Runx2,Trp63,Sox3,Smad2
GO:0032502	Developmental process	49	5629	0.53	7.55e-20	10090.ENSMUSP00000000450,10090.ENSMUSP00000003135,10090.ENSMUSP00000005279,10090.ENSMUSP00000008542,10090.ENSMUSP00000009740,10090.ENSMUSP00000012540,10090.ENSMUSP00000015003,10090.ENSMUSP00000015197,10090.ENSMUSP00000020158,10090.ENSMUSP00000023673,10090.ENSMUSP00000025867,10090.ENSMUSP00000027941,10090.ENSMUSP00000030391,10090.ENSMUSP00000034707,10090.ENSMUSP00000034973,10090.ENSMUSP00000035020,10090.ENSMUSP00000038229,10090.ENSMUSP00000041118,10090.ENSMUSP00000041774,10090.ENSMUSP00000048838,10090.ENSMUSP00000053178,10090.ENSMUSP00000061539,10090.ENSMUSP00000064366,10090.ENSMUSP00000066256,10090.ENSMUSP00000066789,10090.ENSMUSP00000068974,10090.ENSMUSP00000069616,10090.ENSMUSP00000069850,10090.ENSMUSP00000072617,10090.ENSMUSP00000074656,10090.ENSMUSP00000088717,10090.ENSMUSP00000092901,10090.ENSMUSP00000096129,10090.ENSMUSP00000096755,10090.ENSMUSP00000099407,10090.ENSMUSP00000099434,10090.ENSMUSP00000100041,10090.ENSMUSP00000100979,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245,10090.ENSMUSP00000103905,10090.ENSMUSP00000104732,10090.ENSMUSP00000107677,10090.ENSMUSP00000109202,10090.ENSMUSP00000110965,10090.ENSMUSP00000115237,10090.ENSMUSP00000124317,10090.ENSMUSP00000124863,10090.ENSMUSP00000130115	Pparg,Elf3,Klf5,Elk3,Taf7l,Nanog,E2f4,Gata2,Myb,Runx1,Rela,Atf3,Tfap2c,Smarca4,Smad3,Eomes,Kdm2b,Foxa1,Gata6,Rarg,Tcf21,Kdm6a,Klf1,Ercc6,Ep300,Ncor1,Egr1,Cebpb,Hsf1,Clock,Sry,Jund,Cebpa,Sox2,Kat2a,E2f1,Gata3,Tcf3,Jun,Klf4,Mecom,Maf,Zfp281,Runx2,Trp63,Sox3,Tbp,Zmiz1,Smad2
GO:0060429	Epithelium development	28	1067	1.01	9.71e-20	10090.ENSMUSP00000000450,10090.ENSMUSP00000003135,10090.ENSMUSP00000005279,10090.ENSMUSP00000015003,10090.ENSMUSP00000023673,10090.ENSMUSP00000025867,10090.ENSMUSP00000030391,10090.ENSMUSP00000034707,10090.ENSMUSP00000034973,10090.ENSMUSP00000035020,10090.ENSMUSP00000038229,10090.ENSMUSP00000041118,10090.ENSMUSP00000041774,10090.ENSMUSP00000048838,10090.ENSMUSP00000053178,10090.ENSMUSP00000061539,10090.ENSMUSP00000066789,10090.ENSMUSP00000069850,10090.ENSMUSP00000096755,10090.ENSMUSP00000099407,10090.ENSMUSP00000100041,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245,10090.ENSMUSP00000103905,10090.ENSMUSP00000104732,10090.ENSMUSP00000110965,10090.ENSMUSP00000115237,10090.ENSMUSP00000130115	Pparg,Elf3,Klf5,E2f4,Runx1,Rela,Tfap2c,Smarca4,Smad3,Eomes,Kdm2b,Foxa1,Gata6,Rarg,Tcf21,Kdm6a,Ep300,Cebpb,Sox2,Kat2a,Gata3,Jun,Klf4,Mecom,Maf,Trp63,Sox3,Smad2
GO:0042127	Regulation of cell population proliferation	32	1650	0.88	2.00e-19	10090.ENSMUSP00000000450,10090.ENSMUSP00000005279,10090.ENSMUSP00000005841,10090.ENSMUSP00000012540,10090.ENSMUSP00000015003,10090.ENSMUSP00000015197,10090.ENSMUSP00000023673,10090.ENSMUSP00000025867,10090.ENSMUSP00000027941,10090.ENSMUSP00000030391,10090.ENSMUSP00000034707,10090.ENSMUSP00000034973,10090.ENSMUSP00000038229,10090.ENSMUSP00000041774,10090.ENSMUSP00000048838,10090.ENSMUSP00000068974,10090.ENSMUSP00000069616,10090.ENSMUSP00000069850,10090.ENSMUSP00000072617,10090.ENSMUSP00000092901,10090.ENSMUSP00000096129,10090.ENSMUSP00000096755,10090.ENSMUSP00000099434,10090.ENSMUSP00000100041,10090.ENSMUSP00000100979,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245,10090.ENSMUSP00000103905,10090.ENSMUSP00000109202,10090.ENSMUSP00000110965,10090.ENSMUSP00000124863,10090.ENSMUSP00000130115	Pparg,Klf5,Ctcf,Nanog,E2f4,Gata2,Runx1,Rela,Atf3,Tfap2c,Smarca4,Smad3,Kdm2b,Gata6,Rarg,Ncor1,Egr1,Cebpb,Hsf1,Jund,Cebpa,Sox2,E2f1,Gata3,Tcf3,Jun,Klf4,Mecom,Runx2,Trp63,Zmiz1,Smad2
GO:0007275	Multicellular organism development	46	4921	0.57	8.73e-19	10090.ENSMUSP00000000450,10090.ENSMUSP00000003135,10090.ENSMUSP00000005279,10090.ENSMUSP00000008542,10090.ENSMUSP00000009740,10090.ENSMUSP00000012540,10090.ENSMUSP00000015003,10090.ENSMUSP00000015197,10090.ENSMUSP00000020158,10090.ENSMUSP00000023673,10090.ENSMUSP00000025867,10090.ENSMUSP00000027941,10090.ENSMUSP00000030391,10090.ENSMUSP00000034707,10090.ENSMUSP00000034973,10090.ENSMUSP00000035020,10090.ENSMUSP00000038229,10090.ENSMUSP00000041118,10090.ENSMUSP00000041774,10090.ENSMUSP00000048838,10090.ENSMUSP00000053178,10090.ENSMUSP00000061539,10090.ENSMUSP00000064366,10090.ENSMUSP00000066256,10090.ENSMUSP00000066789,10090.ENSMUSP00000068974,10090.ENSMUSP00000069616,10090.ENSMUSP00000069850,10090.ENSMUSP00000072617,10090.ENSMUSP00000088717,10090.ENSMUSP00000096129,10090.ENSMUSP00000096755,10090.ENSMUSP00000099407,10090.ENSMUSP00000099434,10090.ENSMUSP00000100041,10090.ENSMUSP00000100979,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245,10090.ENSMUSP00000103905,10090.ENSMUSP00000104732,10090.ENSMUSP00000107677,10090.ENSMUSP00000109202,10090.ENSMUSP00000110965,10090.ENSMUSP00000115237,10090.ENSMUSP00000124863,10090.ENSMUSP00000130115	Pparg,Elf3,Klf5,Elk3,Taf7l,Nanog,E2f4,Gata2,Myb,Runx1,Rela,Atf3,Tfap2c,Smarca4,Smad3,Eomes,Kdm2b,Foxa1,Gata6,Rarg,Tcf21,Kdm6a,Klf1,Ercc6,Ep300,Ncor1,Egr1,Cebpb,Hsf1,Sry,Cebpa,Sox2,Kat2a,E2f1,Gata3,Tcf3,Jun,Klf4,Mecom,Maf,Zfp281,Runx2,Trp63,Sox3,Zmiz1,Smad2
